Country,State,City,ProductName,Color,OrderQuantity,TotalProductCost,SalesAmount,TaxAmt,Freight,Orderdate,ShipDate
Australia,New South Wales,Lavender Bay,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Malabar,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Matraville,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Milsons Point,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Newcastle,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,North Ryde,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,North Sydney,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Port Macquarie,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Rhodes,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Silverwater,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Springwood,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,St. Leonards,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Sydney,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Wollongong,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Queensland,Brisbane,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Queensland,Caloundra,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Queensland,East Brisbane,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Queensland,Gold Coast,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Queensland,Hawthorne,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Queensland,Hervey Bay,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Queensland,Rockhampton,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Queensland,Townsville,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,South Australia,Cloverdale,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,South Australia,Findon,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,South Australia,Perth,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Tasmania,Hobart,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Victoria,Bendigo,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Victoria,Cranbourne,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Victoria,Geelong,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Victoria,Melbourne,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Victoria,Melton,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Victoria,Seaford,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Victoria,South Melbourne,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Victoria,Sunbury,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,Victoria,Warrnambool,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Arizona,Chandler,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Arizona,Gilbert,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Arizona,Mesa,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Arizona,Phoenix,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Arizona,Scottsdale,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Arizona,Surprise,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Arizona,Tucson,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Alhambra,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Alpine,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Auburn,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Baldwin Park,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Barstow,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Bell Gardens,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Bellflower,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Berkeley,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Beverly Hills,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Burbank,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Burlingame,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Camarillo,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Canoga Park,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Carson,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Cerritos,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Chula Vista,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Citrus Heights,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,City Of Commerce,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Colma,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Concord,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Coronado,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Culver City,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Daly City,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Downey,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,El Cajon,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,El Segundo,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Elk Grove,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Escondido,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Eureka,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Fontana,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Fremont,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Fullerton,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Gilroy,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Glendale,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Grossmont,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Hanford,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Hayward,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Imperial Beach,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Irvine,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,La Jolla,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,La Mesa,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Lake Elsinore,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Lakewood,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Lemon Grove,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Lincoln Acres,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Long Beach,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Los Angeles,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Mill Valley,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Milpitas,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Modesto,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Monrovia,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,National City,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Newark,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Newport Beach,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Norwalk,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Novato,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Oakland,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Ontario,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Orange,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Oxnard,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Palo Alto,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Pleasanton,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Redlands,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Redwood City,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Sacramento,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,San Bruno,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,San Carlos,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,San Diego,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,San Francisco,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,San Gabriel,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,San Jose,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,San Mateo,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,San Ramon,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,San Ysidro,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Sand City,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Santa Ana,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Santa Cruz,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Santa Monica,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Sherman Oaks,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Simi Valley,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Spring Valley,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Stockton,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Torrance,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Trabuco Canyon,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Union City,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Upland,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Vacaville,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Van Nuys,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Visalia,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Vista,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Walnut Creek,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,West Covina,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Whittier,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,California,Woodland Hills,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,New Mexico,Las Cruces,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,New Mexico,Rio Rancho,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,New Mexico,Santa Fe,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Arlington,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Austin,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Baytown,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Carrollton,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Cedar Park,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,College Station,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Corpus Christi,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Dallas,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Fort Worth,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Garland,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Hillsboro,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Houston,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Humble,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Irving,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Killeen,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,La Marque,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Laredo,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Mesquite,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Plano,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Round Rock,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,San Antonio,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Stafford,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
United States,Texas,Sugar Land,"Road-150 Red, 44",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
Australia,New South Wales,Alexandria,"Road-150 Red, 62",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
Australia,New South Wales,Coffs Harbour,"Road-150 Red, 62",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
Australia,New South Wales,Darlinghurst,"Road-150 Red, 62",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
Australia,New South Wales,Goulburn,"Road-150 Red, 62",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
Australia,New South Wales,Lane Cove,"Road-150 Red, 62",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
Australia,New South Wales,Lavender Bay,"Road-150 Red, 62",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
Australia,New South Wales,Malabar,"Road-150 Red, 62",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
Australia,New South Wales,Matraville,"Road-150 Red, 62",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
Australia,New South Wales,Milsons Point,"Road-150 Red, 62",Red,1,2171.2942,3578.27,286.2616,89.4568,2010-12-30 00:00:00.000,2011-01-06 00:00:00.000
